Date,Sitting_CID,MP_Name,Attendance
2014-05-26,012-002-092-002,Mdm SPEAKER (Mdm Halimah Yacob (Jurong)).,True
2014-05-26,012-002-092-002,Mr Ang Hin Kee (Ang Mo Kio).,True
2014-05-26,012-002-092-002,Mr Ang Wei Neng (Jurong).,True
2014-05-26,012-002-092-002,Mr Baey Yam Keng (Tampines).,True
2014-05-26,012-002-092-002,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Social and Family Development and Second Minister for Defence.",True
2014-05-26,012-002-092-002,Mr Chen Show Mao (Aljunied).,True
2014-05-26,012-002-092-002,Dr Chia Shi-Lu (Tanjong Pagar).,True
2014-05-26,012-002-092-002,Mrs Lina Chiam (Non-Constituency Member).,True
2014-05-26,012-002-092-002,"Mr Charles Chong (Joo Chiat), Deputy Speaker.",True
2014-05-26,012-002-092-002,Mr R Dhinakaran (Nominated Member).,True
2014-05-26,012-002-092-002,Ms Faizah Jamal (Nominated Member).,True
2014-05-26,012-002-092-002,Mr Nicholas Fang (Nominated Member).,True
2014-05-26,012-002-092-002,Assoc Prof Fatimah Lateef (Marine Parade).,True
2014-05-26,012-002-092-002,Mr Arthur Fong (West Coast).,True
2014-05-26,012-002-092-002,Mr Cedric Foo Chee Keng (Pioneer).,True
2014-05-26,012-002-092-002,Ms Foo Mee Har (West Coast).,True
2014-05-26,012-002-092-002,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs.",True
2014-05-26,012-002-092-002,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health and Government Whip.",True
2014-05-26,012-002-092-002,Mr Gan Thiam Poh (Pasir Ris-Punggol).,True
2014-05-26,012-002-092-002,Mr Gerald Giam Yean Song (Non-Constituency Member).,True
2014-05-26,012-002-092-002,Mr Goh Chok Tong (Marine Parade).,True
2014-05-26,012-002-092-002,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower.",True
2014-05-26,012-002-092-002,"Mr Heng Chee How (Whampoa), Senior Minister of State, Prime Minister's Office and Deputy Leader of the House.",True
2014-05-26,012-002-092-002,"Mr Heng Swee Keat (Tampines), Minister for Education.",True
2014-05-26,012-002-092-002,Mr Hri Kumar Nair (Bishan-Toa Payoh).,True
2014-05-26,012-002-092-002,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Education and Law.",True
2014-05-26,012-002-092-002,Dr Intan Azura Mokhtar (Ang Mo Kio).,True
2014-05-26,012-002-092-002,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry.",True
2014-05-26,012-002-092-002,Dr Janil Puthucheary (Pasir Ris-Punggol).,True
2014-05-26,012-002-092-002,"Mr Khaw Boon Wan (Sembawang), Minister for National Development.",True
2014-05-26,012-002-092-002,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Health and Manpower and Deputy Government Whip.",True
2014-05-26,012-002-092-002,Ms Janice Koh (Nominated Member).,True
2014-05-26,012-002-092-002,Dr Lam Pin Min (Sengkang West).,True
2014-05-26,012-002-092-002,Er Dr Lee Bee Wah (Nee Soon).,True
2014-05-26,012-002-092-002,"Mr Desmond Lee (Jurong), Minister of State for National Development.",True
2014-05-26,012-002-092-002,Ms Ellen Lee (Sembawang).,True
2014-05-26,012-002-092-002,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister.",True
2014-05-26,012-002-092-002,Ms Lee Li Lian (Punggol East).,True
2014-05-26,012-002-092-002,"Mr Lee Yi Shyan (East Coast), Senior Minister of State for National Development and Trade and Industry.",True
2014-05-26,012-002-092-002,Mr Liang Eng Hwa (Holland-Bukit Timah).,True
2014-05-26,012-002-092-002,Mr Laurence Lien (Nominated Member).,True
2014-05-26,012-002-092-002,Mr Lim Biow Chuan (Mountbatten).,True
2014-05-26,012-002-092-002,"Mr Lim Hng Kiang (West Coast), Minister for Trade and Industry.",True
2014-05-26,012-002-092-002,Mr Raymond Lim Siang Keat (East Coast).,True
2014-05-26,012-002-092-002,"Mr Lim Swee Say (East Coast), Minister, Prime Minister's Office.",True
2014-05-26,012-002-092-002,Ms Sylvia Lim (Aljunied).,True
2014-05-26,012-002-092-002,Dr Lim Wee Kiak (Nee Soon).,True
2014-05-26,012-002-092-002,Miss Penny Low (Pasir Ris-Punggol).,True
2014-05-26,012-002-092-002,Mr Low Thia Khiang (Aljunied).,True
2014-05-26,012-002-092-002,"Ms Low Yen Ling (Chua Chu Kang), Parliamentary Secretary to the Minister for Culture, Community and Youth and Minister for Social and Family Development.",True
2014-05-26,012-002-092-002,"Mr Lui Tuck Yew (Moulmein-Kallang), Minister for Transport",True
2014-05-26,012-002-092-002,"Mr Masagos Zulkifli B M M (Tampines), Senior Minister of State for Foreign Affairs and Home Affairs.",True
