Date,Sitting_CID,MP_Name,Attendance
2020-03-06,013-002-094-126,Prof Fatimah Lateef (Marine Parade).,False
2020-03-06,013-002-094-126,Mr Douglas Foo (Nominated Member).,False
2020-03-06,013-002-094-126,Mr Lim Swee Say (East Coast).,False
2020-03-06,013-002-094-126,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law.",False
2020-03-06,013-002-094-126,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2020-03-06,013-002-094-126,"Mr Amrin Amin (Sembawang), Senior Parliamentary Secretary to the Ministers for Health and Home Affairs. ",True
2020-03-06,013-002-094-126,Mr Ang Hin Kee (Ang Mo Kio). ,True
2020-03-06,013-002-094-126,Mr Ang Wei Neng (Jurong). ,True
2020-03-06,013-002-094-126,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Ministers for Culture, Community and Youth and Transport. ",True
2020-03-06,013-002-094-126,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry. ",True
2020-03-06,013-002-094-126,Miss Cheryl Chan Wei Ling (Fengshan). ,True
2020-03-06,013-002-094-126,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Education and Trade and Industry. ",True
2020-03-06,013-002-094-126,Mr Chen Show Mao (Aljunied). ,True
2020-03-06,013-002-094-126,Miss Cheng Li Hui (Tampines). ,True
2020-03-06,013-002-094-126,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2020-03-06,013-002-094-126,"Mr Charles Chong (Punggol East), Deputy Speaker. ",True
2020-03-06,013-002-094-126,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2020-03-06,013-002-094-126,Mr Desmond Choo (Tampines). ,True
2020-03-06,013-002-094-126,Mr Darryl David (Ang Mo Kio). ,True
2020-03-06,013-002-094-126,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2020-03-06,013-002-094-126,Mr Arasu Duraisamy (Nominated Member). ,True
2020-03-06,013-002-094-126,Mr Cedric Foo Chee Keng (Pioneer). ,True
2020-03-06,013-002-094-126,Ms Foo Mee Har (West Coast). ,True
2020-03-06,013-002-094-126,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House. ",True
2020-03-06,013-002-094-126,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health. ",True
2020-03-06,013-002-094-126,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2020-03-06,013-002-094-126,Mr Goh Chok Tong (Marine Parade). ,True
2020-03-06,013-002-094-126,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member). ,True
2020-03-06,013-002-094-126,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2020-03-06,013-002-094-126,"Mr Heng Swee Keat (Tampines), Deputy Prime Minister and Minister for Finance. ",True
2020-03-06,013-002-094-126,Mr Terence Ho Wee San (Nominated Member). ,True
2020-03-06,013-002-094-126,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance. ",True
2020-03-06,013-002-094-126,Dr Intan Azura Mokhtar (Ang Mo Kio). ,True
2020-03-06,013-002-094-126,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations. ",True
2020-03-06,013-002-094-126,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Transport and Government Whip. ",True
2020-03-06,013-002-094-126,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport. ",True
2020-03-06,013-002-094-126,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for the Environment and Water Resources and Health. ",True
2020-03-06,013-002-094-126,"Dr Koh Poh Koon (Ang Mo Kio), Senior Minister of State for Trade and Industry. ",True
2020-03-06,013-002-094-126,Mr Kwek Hian Chuan Henry (Nee Soon). ,True
2020-03-06,013-002-094-126,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport. ",True
2020-03-06,013-002-094-126,Er Dr Lee Bee Wah (Nee Soon). ,True
2020-03-06,013-002-094-126,"Mr Desmond Lee (Jurong), Minister for Social and Family Development and Second Minister for National Development and Deputy Leader of the House. ",True
2020-03-06,013-002-094-126,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2020-03-06,013-002-094-126,Mr Lee Yi Shyan (East Coast). ,True
2020-03-06,013-002-094-126,Mr Liang Eng Hwa (Holland-Bukit Timah). ,True
2020-03-06,013-002-094-126,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker. ",True
2020-03-06,013-002-094-126,Mr Lim Hng Kiang (West Coast). ,True
2020-03-06,013-002-094-126,Prof Lim Sun Sun (Nominated Member). ,True
2020-03-06,013-002-094-126,Ms Sylvia Lim (Aljunied). ,True
2020-03-06,013-002-094-126,Dr Lim Wee Kiak (Sembawang). ,True
2020-03-06,013-002-094-126,Mr Low Thia Khiang (Aljunied). ,True
2020-03-06,013-002-094-126,"Ms Low Yen Ling (Chua Chu Kang), Senior Parliamentary Secretary to the Ministers for Education and Manpower. ",True
2020-03-06,013-002-094-126,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources and Minister-in-charge of Muslim Affairs. ",True
2020-03-06,013-002-094-126,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs. ",True
2020-03-06,013-002-094-126,Mr Mohamed Irshad (Nominated Member). ,True
2020-03-06,013-002-094-126,Mr Muhamad Faisal Bin Abdul Manap (Aljunied). ,True
2020-03-06,013-002-094-126,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Social and Family Development. ",True
2020-03-06,013-002-094-126,Mr Murali Pillai (Bukit Batok). ,True
2020-03-06,013-002-094-126,Dr Lily Neo (Jalan Besar). ,True
2020-03-06,013-002-094-126,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office. ",True
2020-03-06,013-002-094-126,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence. ",True
