Date,Sitting_CID,MP_Name,Attendance
2020-09-02,014-001-095-004,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2020-09-02,014-001-095-004,Mr Ang Wei Neng (West Coast). ,True
2020-09-02,014-001-095-004,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Transport. ",True
2020-09-02,014-001-095-004,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry. ",True
2020-09-02,014-001-095-004,Miss Cheryl Chan Wei Ling (East Coast). ,True
2020-09-02,014-001-095-004,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Foreign Affairs and Transport. ",True
2020-09-02,014-001-095-004,Miss Cheng Li Hui (Tampines). ,True
2020-09-02,014-001-095-004,Mr Edward Chia Bing Hui (Holland-Bukit Timah). ,True
2020-09-02,014-001-095-004,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2020-09-02,014-001-095-004,Mr Desmond Choo (Tampines). ,True
2020-09-02,014-001-095-004,"Mr Eric Chua (Tanjong Pagar), Parliamentary Secretary to the Ministers for Culture, Community and Youth and Social and Family Development. ",True
2020-09-02,014-001-095-004,Mr Chua Kheng Wee Louis (Sengkang). ,True
2020-09-02,014-001-095-004,Mr Darryl David (Ang Mo Kio). ,True
2020-09-02,014-001-095-004,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker. ",True
2020-09-02,014-001-095-004,Ms Foo Mee Har (West Coast). ,True
2020-09-02,014-001-095-004,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment. ",True
2020-09-02,014-001-095-004,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health. ",True
2020-09-02,014-001-095-004,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower. ",True
2020-09-02,014-001-095-004,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2020-09-02,014-001-095-004,Mr Gerald Giam Yean Song (Aljunied). ,True
2020-09-02,014-001-095-004,Mr Derrick Goh (Nee Soon). ,True
2020-09-02,014-001-095-004,Ms He Ting Ru (Sengkang). ,True
2020-09-02,014-001-095-004,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2020-09-02,014-001-095-004,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister, Minister for Finance and Coordinating Minister for Economic Policies. ",True
2020-09-02,014-001-095-004,Mr Shawn Huang Wei Zhong (Jurong). ,True
2020-09-02,014-001-095-004,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House. ",True
2020-09-02,014-001-095-004,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations. ",True
2020-09-02,014-001-095-004,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip. ",True
2020-09-02,014-001-095-004,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport. ",True
2020-09-02,014-001-095-004,"Dr Koh Poh Koon (Tampines), Senior Minister of State for Health ",True
2020-09-02,014-001-095-004,Mr Kwek Hian Chuan Henry (Kebun Baru). ,True
2020-09-02,014-001-095-004,"Mr Desmond Lee (West Coast), Minister for National Development, Minister-in-charge of Social Services Integration. ",True
2020-09-02,014-001-095-004,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2020-09-02,014-001-095-004,Mr Leong Mun Wai (Non-Constituency Member). ,True
